,date,aave,aave_priceChange,bal,bal_priceChange,link,link_priceChange,crv,crv_priceChange,dai,dai_priceChange,gno,gno_priceChange,rai,rai_priceChange,grt,grt_priceChange,uni,uni_priceChange,yfi,yfi_priceChange
353,2021-04-15,465.1238,1.0738583992866677,65.55659,1.2054821397869333,42.492786,1.0186713646975962,3.9750628,1.2366280774286804,0.9936087,0.9816901956723807,193.23753,1.0053387583335345,3.049914,0.9813728254900019,2.0475123,0.986382843834253,37.623352,1.0320889622021905,47216.984,1.0473890175866116
352,2021-04-16,453.41028,0.9748163392197948,67.76318,1.0336593163250256,42.834625,1.0080446360942301,4.0548778,1.020078928061212,1.0209851,1.0275524962694067,195.85733,1.0135574078182432,3.0913863,1.0135978588248717,2.1045182,1.027841542148489,37.209095,0.9889893649029464,50421.5,1.0678678672064272
351,2021-04-17,436.95615,0.9637102846455091,63.507492,0.9371976344675677,41.1214,0.9600037352959201,3.891556,0.9597221400852081,1.0128605,0.9920423912160911,184.19199,0.940439604685717,3.0293572,0.9799348596453313,2.8608544,1.3593868658394117,35.608166,0.9569747933939269,52975.035,1.0506437729936635
350,2021-04-18,410.41138,0.9392507234421579,61.233486,0.964193106539304,41.942173,1.0199597533157916,3.4523783,0.8871459899330756,1.0650392,1.051516176215777,181.15125,0.9834914645311124,3.2336931,1.067451900356947,2.9913921,1.0456289212061964,34.151775,0.959099522283737,49202.57,0.9287878714945633
349,2021-04-19,347.51108,0.8467384115908286,57.793674,0.94382465829236,36.245018,0.8641664321970157,2.8347454,0.8210992984169783,1.0025061,0.9412856353080713,166.55884,0.9194462638264986,2.958547,0.9149127355344884,2.804315,0.9374615250204077,31.549955,0.9238159656416102,53183.055,1.0808999407957756
348,2021-04-20,355.1829,1.0220764759500618,52.45183,0.9075704375534249,38.33728,1.0577255058888368,2.9783852,1.0506711466927505,0.98905075,0.9865782861570618,173.13022,1.0394538050337045,2.9755104,1.0057336929242633,2.769342,0.9875288617719479,31.600588,1.0016048517343368,46843.66,0.8808004730078031
347,2021-04-21,368.4856,1.037453098108045,55.237434,1.0531078515277732,38.032158,0.9920411150712831,3.0213382,1.0144215731397002,1.0330083,1.0444441804427125,186.8608,1.0793078181267257,3.1170392,1.0475645455650229,4.3808556,1.58191209319759,34.95452,1.106135113688391,48799.027,1.0417424044150265
346,2021-04-22,382.88644,1.039081147268713,55.419983,1.0033048059401166,37.258926,0.979668994854302,2.9067554,0.9620754803285512,1.0496616,1.0161211676614796,196.82538,1.053326219303353,3.0980463,0.993906749712997,4.2360377,0.9669430099453631,35.95728,1.028687563153492,45746.723,0.9374515397612333
345,2021-04-23,349.85767,0.9137374256450554,54.86997,0.9900755472985259,35.649418,0.9568020828082913,2.6757069,0.9205132636891291,1.0263199,0.9777626427412416,187.84566,0.9543772251322468,3.059213,0.9874652292962827,4.160363,0.9821354989357154,33.539097,0.9327484448211878,45604.414,0.9968891979432056
344,2021-04-24,323.91287,0.9258418430557775,50.73417,0.9246254371926939,31.921762,0.8954357123025123,2.3983042,0.896325453284887,1.0130724,0.9870922311844483,176.97899,0.9421510723218199,2.9726686,0.9717102405095689,4.11935,0.9901419659774879,30.647615,0.9137877206413756,43491.137,0.953660691704097
343,2021-04-25,353.673,1.091876960615983,46.228317,0.9111870165610277,32.107246,1.0058105815086273,2.4103997,1.0050433552174074,1.032742,1.0194157890393618,181.36304,1.0247715844688683,3.1022365,1.0435863923748514,4.0427337,0.9814008763518517,34.380283,1.1217930987452043,39034.42,0.8975258568199769
342,2021-04-26,366.50412,1.036279614219915,47.894012,1.0360319195699899,31.754177,0.9890034480067208,2.5186257,1.0448996073140897,0.91546315,0.886439352713456,172.22316,0.9496045059676987,2.7488384,0.8860827986518758,3.6432395,0.9011821629507775,34.42024,1.0011622068381463,39808.05,1.019819174974292
341,2021-04-27,427.63736,1.1668009625648956,53.39433,1.1148435424453478,35.913715,1.1309918377037453,3.0395465,1.2068273979734268,0.9802551,1.0707750497657935,200.03629,1.161494714183621,3.0298302,1.1022220149427482,3.9113045,1.0735787477051673,38.57757,1.1207815517846478,45389.434,1.1402074203584451
340,2021-04-28,462.94366,1.0825613084881078,59.279575,1.1102222839016802,36.323193,1.0114017165865463,3.0547955,1.0050168668253636,1.0101997,1.0305477625161041,217.1275,1.0854405468127808,3.0795417,1.0164073551052464,4.0232015,1.0286086138269215,42.650555,1.1055790968689836,48306.566,1.0642689662091842
339,2021-04-29,448.56403,0.968938704117905,58.7479,0.9910310591801645,37.15173,1.0228101367630318,3.0946074,1.0130325908886537,1.0282471,1.0178651805182677,223.903,1.0312051674707257,3.0957034,1.0052480861032016,4.090516,1.016731575587253,42.290226,0.9915515988010004,48203.227,0.9978607670021504
338,2021-04-30,411.866,0.9181877557146078,59.02389,1.0046978700515252,35.382935,0.9523899694576807,3.0844903,0.9967307323054937,0.9368704,0.9111335203376698,203.24513,0.9077374130761982,2.778453,0.8975191227945157,3.5732923,0.8735553900779266,37.568607,0.8883520036048046,46840.73,0.9717343197790472
337,2021-05-01,502.31464,1.2196069595450947,61.88392,1.0484554643890804,41.03338,1.1596940728630907,3.4118824,1.106141393928196,1.0039029,1.0715493839916386,228.7719,1.125595973689505,3.0539236,1.099145315756646,4.0370083,1.1297727588644233,40.036415,1.065688035758153,48945.816,1.0449413576603097
336,2021-05-02,491.45822,0.9783872116488581,63.47152,1.0256544834263892,40.32975,0.9828522534580382,3.3375428,0.9782115585226501,1.0273365,1.0233424965701365,227.26277,0.9934033419314173,3.1126504,1.019229950611731,4.12958,1.0229307678163555,43.381115,1.0835414459561377,49784.754,1.017140137167189
335,2021-05-03,510.5987,1.0389463014780789,61.583496,0.9702539973833934,41.505894,1.0291631859855317,3.204168,0.9600380255797769,0.99107903,0.9647073086569005,245.91666,1.0820807121201594,3.0807786,0.9897605590399744,2.181393,0.5282360433748711,41.91738,0.9662587049687404,48406.125,0.9723082090553264
334,2021-05-04,480.47394,0.9410011032147164,72.09071,1.1706173680039211,48.759827,1.1747687448919906,3.0201757,0.9425771994477192,1.0627816,1.0723479841965782,260.42838,1.0590107233889725,3.1488767,1.0221041849615549,2.3137522,1.0606764576580197,45.834026,1.0934372806697366,53473.055,1.1046753897363195
333,2021-05-05,448.58514,0.933630531553907,64.745995,0.8981184260773682,46.179962,0.9470903578062326,2.8902652,0.9569857806617013,0.9358359,0.8805533516952119,237.76944,0.912993583878992,2.823988,0.8968239372472093,2.4657767,1.0657047457372488,39.616863,0.8643548572407757,50075.24,0.9364574363667832
332,2021-05-06,459.0229,1.0232681804840882,68.648735,1.0602777052078667,48.10059,1.0415900732010128,3.3022575,1.1425448086909118,1.0174401,1.0871992621783368,259.1635,1.0899781738140948,3.0349834,1.0747154024733816,30.954754,12.553753955092528,40.86696,1.0315546690307105,54753.21,1.093418823354616
331,2021-05-07,436.96637,0.9519489550521335,66.54757,0.9693925168468143,47.263145,0.9825897145960165,3.6963065,1.1193271572553019,0.9786372,0.9618622265821841,253.3938,0.9777372199403079,2.9259245,0.9640660637550768,1.8732322,0.06051516998002959,38.580116,0.944041739341512,52779.773,0.9639576017552214
330,2021-05-08,455.1841,1.0416913777598034,64.84849,0.9744681886956955,47.38582,1.0025955742048058,3.4818473,0.941980136116959,0.97916204,1.000536296801307,283.1195,1.1173102893598819,2.9701822,1.015126056738648,1.9015361,1.0151096591228788,39.468204,1.023019319070995,53857.152,1.020412725155146
329,2021-05-09,462.94434,1.0170485744119797,69.304634,1.06871623379357,52.15593,1.1006653467218674,3.4763567,0.9984230784618269,1.0132272,1.0347901150252925,278.54935,0.983857876267795,3.0385063,1.0230033362936455,1.948288,1.0245863857120567,39.8538,1.0097697883592576,54285.945,1.0079616723884695
328,2021-05-10,454.19202,0.9810942283039901,66.24358,0.9558319000717903,48.822273,0.9360828768655838,3.2116623,0.9238586765276416,1.040865,1.0272770016438564,289.9461,1.0409146530049342,3.147045,1.0357210712381937,8.586555,4.407230861145786,38.067833,0.9551870336078366,53401.562,0.9837088034481116
327,2021-05-11,453.4654,0.9984001920597372,61.827507,0.9333358342046127,48.121273,0.9856417991845647,3.287018,1.023463145549269,0.9905776,0.9516869142492062,265.5793,0.9159609320490946,3.013659,0.9576154773763961,8.245496,0.9602798794161336,38.02655,0.9989155411078955,61678.64,1.1549969268689182
326,2021-05-12,602.5613,1.328792229793056,70.97361,1.1479293512513775,47.651257,0.9902326773441759,4.0402493,1.229153384617912,1.0827891,1.093088618196091,297.9065,1.121723342143006,3.3121276,1.0990386105395469,8.397023,1.0183769417873711,42.672253,1.1221699838665353,82383.22,1.335684768665457
325,2021-05-13,513.84094,0.8527612709279538,62.55129,0.8813316667984059,43.525646,0.9134207309578424,3.401824,0.8419836865017215,1.0120964,0.9347124015193724,248.91069,0.8355329272775183,3.0347888,0.9162656656102258,1.5786504,0.18800119994907716,37.721592,0.8839840727416011,66972.87,0.8129430969073556
324,2021-05-14,596.24194,1.1603628546997442,60.46488,0.9666448126009871,46.60263,1.0706935860297166,3.6585085,1.0754549618087237,1.001455,0.9894857841604813,261.49316,1.05055013908804,2.974381,0.9800948916115679,1.5701452,0.9946123600260071,40.232098,1.0665535537312423,67062.2,1.0013338236811413
323,2021-05-15,546.58563,0.9167178511461305,63.339405,1.0475404069271286,43.822845,0.9403513278113275,3.3891106,0.9263640087210403,1.038695,1.0371858945234682,251.96265,0.963553501743602,3.1260676,1.0509977033876963,1.8118514,1.1539387567468282,38.813053,0.9647285359068273,77818.516,1.1603931275741028
322,2021-05-16,529.98645,0.9696311445289917,56.028526,0.884576133924845,41.122284,0.9383754979851262,3.3036673,0.9747888723371848,1.0259051,0.9876865682418804,230.56061,0.9150586803242464,3.066488,0.9809410391509129,1.795451,0.9909482643002622,37.02381,0.9539009982028469,66104.125,0.8494652480908271
321,2021-05-17,619.6698,1.169218194163266,54.467346,0.9721359794473265,39.68861,0.965136323653618,3.296825,0.9979288774023947,1.0812392,1.0539368602417514,229.8288,0.9968259539216174,3.1766353,1.0359196905384922,1.8876268,1.0513385216304985,35.612885,0.9618914152811394,66361.69,1.0038963529129235
320,2021-05-18,643.8465,1.0390154562962404,48.958294,0.8988558759591482,43.6416,1.0996001119716714,3.5904655,1.0890676635854193,1.0187798,0.9422335039277154,239.77925,1.0432950526652882,3.036638,0.9559290611673301,1.6430943,0.8704550602905192,35.772873,1.004492418965776,64713.98,0.975170764939832
319,2021-05-19,488.83212,0.7592370541736267,50.19275,1.0252144406829207,31.756805,0.7276727938480716,2.308387,0.6429213705019586,1.101407,1.0811040815689514,198.21622,0.8266612728165594,3.3593779,1.1062819802689685,2.0744028,1.262497715438487,27.49941,0.7687224338956505,73913.01,1.1421490379667576
318,2021-05-20,429.32068,0.8782579180762509,34.47686,0.6868892419721973,28.068829,0.8838681662087858,2.0239596,0.8767852184230807,0.9086937,0.8250298935815734,173.58884,0.8757549710109496,2.7454705,0.8172556293830474,1.4838322,0.7153057255803934,24.196533,0.8798928049729067,46717.523,0.6320608915805215
317,2021-05-21,403.38416,0.9395870704388152,37.99692,1.1020992050900227,27.505339,0.9799247058008725,1.9980282,0.9871877877404273,1.1035457,1.214430891289331,177.8512,1.0245543434704674,3.3264077,1.2115984127310782,1.7528988,1.1813322288059258,23.491894,0.9708785138763475,51504.348,1.1024631592732346
316,2021-05-22,333.26556,0.8261741363369349,32.769726,0.8624311128375668,23.209568,0.8438204670009704,1.6287547,0.8151810369843628,0.99360764,0.9003774288640698,153.69144,0.8641574529719226,2.975222,0.8944249377489116,1.8904297,1.0784591215419852,20.320229,0.8649889617244145,43970.973,0.8537332226785979
315,2021-05-23,318.90054,0.9568961761305308,30.076468,0.9178126176581397,21.663105,0.9333695913685253,1.4347769,0.8809042270146633,1.1075997,1.1147254262255872,149.98708,0.97589742148294,3.283778,1.1037085635962627,2.0835032,1.102132070819666,18.332802,0.9021946553850353,38606.582,0.8780015397885328
314,2021-05-24,348.71753,1.0934993399509454,25.997465,0.8643789224186829,23.676989,1.092963774121946,1.4652086,1.0212100571175908,0.91186416,0.8232795295990059,163.08377,1.087318787724916,2.7149973,0.826790757475079,1.6971096,0.8145461931615945,22.433187,1.223663845821277,33274.55,0.8618880065580528
313,2021-05-25,379.10165,1.0871310369742524,31.712059,1.2198135087401791,27.648666,1.1677441755790823,1.6195047,1.1053065754596307,1.009727,1.1073217309034276,194.38539,1.1919358376373075,2.9852567,1.0995431560834332,1.5854994,0.934235125415589,25.517536,1.1374904510892723,48257.297,1.4502764725593582
312,2021-05-26,403.09647,1.0632938949223778,31.632902,0.9975038833019326,33.011078,1.1939483083921663,1.8562809,1.1462028483152904,0.98354614,0.9740713479980232,193.5935,0.9959261856047926,2.9559877,0.9901954830216109,1.849403,1.1664482496808262,28.497618,1.1167856488965078,46755.133,0.9688717749773678
311,2021-05-27,384.11475,0.9529102301491253,33.861637,1.07045622940317,32.48826,0.9841623469551646,1.8150833,0.977806376179381,1.0194573,1.0365119220538042,198.51518,1.0254227543796666,3.0792577,1.0417017973383311,1.6357819,0.8844918603462848,29.2096,1.0249839126905274,50321.938,1.076286918058815
310,2021-05-28,347.41507,0.9044564677612614,31.75361,0.9377458626704904,30.428574,0.9366021448978802,1.7257916,0.9508057288610391,1.1059597,1.084851420456747,186.30087,0.9384716574319405,3.260301,1.0587944620549297,1.7323611,1.0590416118432415,28.21936,0.9660988168273446,47208.484,0.9381292906485437
309,2021-05-29,308.1777,0.8870591019554794,28.3098,0.8915458746265386,26.191582,0.8607561432224855,1.8008912,1.0435160305566442,1.0388542,0.9393237384689515,168.18947,0.9027841362200831,3.070722,0.9418523013672664,0.99917203,0.5767689138251835,23.939354,0.8483308622165775,41171.26,0.8721156985257142
308,2021-05-30,316.7662,1.0278686614897834,27.104235,0.9574152766886379,26.19045,0.9999567800066448,1.6323786,0.9064282173181812,0.9738616,0.9374381891125818,165.32776,0.9829852011543886,2.9179769,0.9502575941423549,0.49902236,0.4994358779238446,25.090199,1.048073352355289,39611.48,0.9621148344743397
307,2021-05-31,366.2922,1.1563487518554694,27.723417,1.022844474304477,30.623598,1.1692658201749113,1.8770972,1.1499153443937575,0.95910704,0.9848494282965875,180.82693,1.0937481400582696,2.8771806,0.9860189777376236,0.51857823,1.0391883642248014,27.054235,1.0782790124542256,42015.984,1.060702200473196
306,2021-06-01,380.12363,1.0377606457358362,30.789095,1.1105808133247066,31.291117,1.0217975366578413,2.087344,1.1120063468210384,1.0272421,1.0710400999663188,186.20564,1.0297450717102812,3.0458791,1.058633267581465,0.8943093,1.7245407698661008,27.86287,1.0298894054849455,47027.25,1.1192704662111448
305,2021-06-02,376.22635,0.9897473356234129,29.034283,0.9430054049981007,29.996592,0.9586296328124049,2.2866352,1.0954759732942918,0.97862417,0.9526714004420185,182.63298,0.9808133631183246,2.9204667,0.9588255489195221,0.86675,0.9691837041166854,27.0068,0.9692755986730727,45188.473,0.9608997549293229
304,2021-06-03,383.8279,1.0202047251607975,30.733599,1.0585279133636605,31.09373,1.0365754216345644,2.4126399,1.0551048545041202,0.97040725,0.9916035999805728,187.43633,1.0263005619247958,2.8908715,0.9898662771946689,0.89918125,1.037417075281223,27.608557,1.0222816846127643,45426.52,1.0052678699720612
303,2021-06-04,397.4845,1.0355800086444993,31.75281,1.0331627610550915,30.669186,0.9863463148358206,2.8478665,1.1803943472873843,1.0535619,1.0856904665541194,196.40494,1.0478488348550146,3.1904407,1.1036259135004791,0.55164206,0.6134937311026003,28.114561,1.0183277959800652,45953.48,1.011600272263867
302,2021-06-05,370.64346,0.9324727379306614,29.157694,0.9182712963041696,28.218594,0.9200959555953001,2.6289284,0.9231220634815572,1.0516453,0.9981808377846616,190.19562,0.9683851129202757,3.1224298,0.9786829136175451,0.4698605,0.8517488677349947,26.695244,0.9495166579339439,42718.21,0.9295968444609635
301,2021-06-06,358.29227,0.9666763579208978,28.426306,0.9749161233395206,27.119505,0.9610508943145786,2.4495425,0.9317646307902491,0.98394054,0.935620156339785,186.6686,0.981455829529618,2.9678593,0.9504967253387091,0.88689727,1.887575716622274,25.588854,0.9585547897595542,42411.707,0.9928250036693954
300,2021-06-07,356.3968,0.9947097100364459,29.080702,1.0230207892647043,26.12548,0.9633464917593444,2.2747724,0.9286519421483806,1.0531751,1.0703645771115398,191.27402,1.0246716373294706,3.180806,1.071750941832047,0.80770904,0.9107131877855482,25.547112,0.9983687428909477,43125.246,1.01682410472184
299,2021-06-08,331.10815,0.9290435548242858,26.834215,0.9227499047306356,24.158255,0.9247009050168647,2.3459456,1.031288053257548,0.99986184,0.9493785411371765,174.16295,0.9105415884499107,2.981373,0.9373011117308003,0.75399417,0.933497252921671,23.52435,0.9208222831606171,39967.336,0.9267735191585923
298,2021-06-09,302.5439,0.913731359376083,25.303913,0.942971985578859,22.92893,0.9491136673571829,2.247658,0.9581032058032377,0.90436524,0.9044902043666353,162.77635,0.9346209971753465,2.6943038,0.9037124170642185,0.75637823,1.0031619077372973,22.578259,0.9597824807061619,39844.086,0.9969162317948838
297,2021-06-10,317.51382,1.0494801580861488,26.30142,1.039421057130571,23.642271,1.0311109589501124,2.3181865,1.031378661700312,1.0233368,1.1315525572389316,179.60405,1.1033792685485329,3.0178108,1.1200707210523178,4.3111587,5.699739269333545,24.107185,1.0677167358209507,40475.27,1.0158413471951646
296,2021-06-11,282.1538,0.8886347057271397,24.657118,0.9374823868825334,21.19984,0.8966922001697721,2.1359632,0.9213940293414702,0.9882705,0.9657333734113734,166.335,0.926120541268418,2.934551,0.9724105301763782,4.2364993,0.9826822891024634,21.624968,0.8970341414810563,38084.688,0.9409372191958202
295,2021-06-12,291.95575,1.0347397412333275,23.049536,0.9348025182829558,22.767437,1.0739438127834928,2.191127,1.025826194009335,1.0455958,1.0580056775953548,180.2616,1.0837262151681846,3.0935316,1.0541754428530974,4.280827,1.0104632850995632,22.313623,1.0318453650428523,36862.414,0.9679064195038173
294,2021-06-13,289.86307,0.9928322014551861,22.632092,0.9818892666646305,21.372227,0.9387190573976332,2.0269072,0.9250523589002373,0.91769,0.8776718498677978,163.59634,0.9075495834942107,2.7259636,0.8811817535660538,0.7917885,0.18496157401361935,21.360811,0.95729909033598,36459.47,0.9890689741588818
293,2021-06-14,306.90314,1.0587866194889883,24.0029,1.0605692129565398,24.040216,1.1248343937204113,2.1961865,1.0835160583572845,0.9736035,1.0609285270625155,176.41992,1.078385494443213,2.8992476,1.063567980144709,0.7802138,0.9853815760143018,23.40015,1.0954710474241824,38795.836,1.0640811838460627
292,2021-06-15,315.83527,1.0291040684692896,24.197933,1.0081253931816572,24.93045,1.037031031667935,2.272535,1.0347641240850902,1.0139878,1.0414792058574154,184.86835,1.0478881863227236,3.0090442,1.0378707220452645,0.8128965,1.0418894154397167,23.744215,1.0147035382251823,39521.887,1.0187146630891006
291,2021-06-16,305.42294,0.9670324026825756,24.156662,0.9982944410995767,24.269394,0.9734839924670432,2.1722746,0.9558816915911087,1.0470988,1.0326542390352231,180.84106,0.9782153624457621,3.1060317,1.032231995794545,0.80917925,0.9954271546254658,22.94771,0.9664547764581815,39228.438,0.9925750255801298
290,2021-06-17,294.47174,0.9641441471292236,22.204353,0.9191813421904069,23.51584,0.9689504402128871,2.1053329,0.9691835921664783,1.0152997,0.9696312325064261,178.91208,0.9893332852616546,3.0032523,0.9669097388799993,0.767962,0.9490628930487282,22.31264,0.9723253431388141,36365.99,0.9270313031581833
289,2021-06-18,282.15045,0.958157988267397,22.43948,1.010589229958648,22.635607,0.9625685070148462,2.0471766,0.9723766725917786,1.0687306,1.0526257419361005,178.3967,0.997119367233336,3.176968,1.057842526250625,0.7654002,0.9966641578619775,21.723448,0.973593801540293,36452.523,1.002379503486637
288,2021-06-19,258.01318,0.9144524844812404,19.699787,0.8779074648788653,20.639534,0.9118171206983758,1.8833996,0.9199985970922099,1.0079005,0.9430819141886646,161.62648,0.905994785777988,2.9802506,0.9380801443388791,0.5543632,0.7242788805124429,20.06436,0.9236268570256434,34078.31,0.934868349167491
287,2021-06-20,272.66425,1.0567841921873913,18.937849,0.9613225259745194,21.601969,1.046630655517707,1.9157156,1.017158334322679,0.99842083,0.9905946370698298,162.7063,1.0066809597041277,2.9723024,0.9973330430669151,0.53906184,0.9723983121534764,20.714563,1.032405867917043,33350.48,0.9786424268104846
286,2021-06-21,242.18404,0.8882133979793831,19.477304,1.028485547645881,19.699356,0.9119240935860986,1.6454898,0.8589426321944656,1.1319453,1.133735661344325,161.98198,0.9955482977610578,3.3525333,1.1279247024125136,0.5421742,1.005773660402302,18.00949,0.8694120170432753,36154.508,1.0840775904874531
285,2021-06-22,199.39862,0.823335096730569,15.530407,0.797359172501492,16.29486,0.8271772945267855,1.3556854,0.8238795524590915,0.97609335,0.862314945784041,136.48056,0.8425663150925801,2.9457216,0.8786554334896539,0.5800113,1.0697877176745039,15.950786,0.8856878234752901,29526.352,0.816671381615814
284,2021-06-23,200.17746,1.003905944785375,16.131105,1.0386788317910793,17.68551,1.0853428627186732,1.4517956,1.0708941764807676,0.9732817,0.9971194865736971,146.1083,1.070542940327912,2.9172444,0.9903326913174686,2.16339,3.7299100896827357,17.204395,1.078592302598756,28595.229,0.9684646786030323
283,2021-06-24,205.45857,1.0263821411261789,16.748075,1.0382472248491346,18.52161,1.047275990344638,1.6261513,1.1200965893545896,0.9713095,0.9979736596300948,145.75471,0.9975799458346991,2.9031434,0.9951663288821464,3.744361,1.7307840934829133,17.553333,1.0202819105234446,30948.291,1.0822886223432588
282,2021-06-25,207.80998,1.0114446917449098,18.018059,1.0758286549349703,18.845413,1.0174824434808853,1.6113681,0.9909090869957795,1.0985183,1.130966288294308,153.63615,1.0540733126222817,3.3302302,1.1471118512437244,3.2535975,0.86893264297967,17.652231,1.0056341436694674,31347.06,1.0128850087392547
281,2021-06-26,183.88449,0.8848684264345726,16.234634,0.9010201376296969,16.76344,0.8895236204162784,1.4764118,0.9162473800989358,1.0097226,0.9191677553300659,135.90622,0.8845979282870601,3.018977,0.906537031584183,1.5578668,0.4788136209226863,15.937709,0.9028722205142228,28867.533,0.920900811750767
280,2021-06-27,186.52908,1.0143818002268707,15.077966,0.9287530596624476,16.946125,1.0108978228812224,1.4743838,0.9986263994909822,0.9360607,0.9270473890551723,134.66658,0.9908787103342291,2.7930787,0.9251738916858261,1.3443666,0.862953495125514,15.766043,0.9892289412487077,28445.611,0.9853842030768615
279,2021-06-28,228.34308,1.224168799846115,16.370485,1.0857223713065807,18.93019,1.1170807485487095,1.618237,1.0975683536403478,1.0081104,1.0769711835995253,154.1658,1.1447962813045374,3.0252213,1.0831135191428727,1.4988419,1.1149056366023968,17.80476,1.1293106329850808,30033.637,1.0558267495115503
278,2021-06-29,229.3797,1.0045397478215676,18.820765,1.1496766894811,18.796158,0.9929196695859893,1.7236954,1.0651686990224547,0.95687896,0.9491807246507921,155.26044,1.0071004074833718,2.8827317,0.9528994457364159,1.4282343,0.9528918960698923,17.8963,1.0051413217589003,31575.701,1.0513445640965828
277,2021-06-30,256.68085,1.1190216483847524,20.428793,1.0854390350232839,20.01171,1.0646702373963872,1.8667907,1.0830165816999917,1.031231,1.0777026594878836,178.25009,1.1480715242079695,3.0918944,1.0725571165710637,1.4981085,1.0489234854533322,19.681154,1.0997331291943027,33524.45,1.0617167295826622
276,2021-07-01,243.13872,0.9472413699736462,22.239388,1.088629563185647,19.159315,0.9574051892616873,1.7874148,0.9574800217292705,1.0498688,1.0180733511696216,172.88647,0.9699095804103101,3.1379998,1.0149116994422576,1.4648924,0.9778279744090632,18.773836,0.9538991463610315,33856.555,1.0099063519312026
275,2021-07-02,232.9511,0.9580995573226675,20.27843,0.9118250016592182,18.221922,0.9510737727314363,1.6545789,0.9256826675039279,1.0049386,0.9572039858694724,165.97348,0.9600142798913066,3.0030284,0.9569880788392657,1.4026706,0.9575246618796028,18.135033,0.9659737626343385,32325.49,0.9547778857004205
274,2021-07-03,253.74341,1.0892561142660413,21.33285,1.0519971220651698,18.124626,0.9946604973942924,1.7260579,1.0432007201348936,0.9849123,0.9800721158486697,172.141,1.0371596715330667,2.9591503,0.9853887162705488,1.4140502,1.00811280994982,19.01244,1.0483818805292497,32230.666,0.9970665873897039
273,2021-07-04,272.55984,1.074155344566387,22.507738,1.055074122773094,18.96113,1.0461528971687473,1.8094273,1.04830046547106,0.97938293,0.9943859265439167,176.5369,1.0255366240465666,2.9937167,1.0116811910500119,1.4294823,1.0109134032158125,20.440973,1.0751367525683184,32739.639,1.0157915756379343
272,2021-07-05,324.05,1.1889132309440744,25.195005,1.1193930282998672,19.246311,1.015040295594197,1.884034,1.0412322175088216,1.0416517,1.0635795949598592,180.78833,1.0240823873082625,3.1200001,1.0421828157620927,1.487265,1.0404221164543275,21.066637,1.0306083276955553,33505.92,1.0234052977798564
271,2021-07-06,315.49194,0.9735903101373244,24.532928,0.9737218944786873,19.887314,1.0333052396378715,1.9552783,1.0378147634278363,0.9974871,0.9576013748165533,179.38075,0.9922142098441863,2.9965029,0.9604175653712319,1.4256601,0.9585783972593989,22.203249,1.0539531772441895,32662.537,0.9748288362175999
270,2021-07-07,316.2842,1.0025111893508278,24.935297,1.0164011813021259,19.947691,1.0030359554839834,1.9485983,0.9965836065382611,0.9995702,1.0020883478092097,181.11617,1.0096745052074987,3.1024747,1.0353651584985952,1.4021986,0.9835434126268947,22.506891,1.0136755661299839,35876.9,1.098411308343868
269,2021-07-08,304.31702,0.9621632063821083,24.432602,0.9798400235617808,19.107252,0.957867855482622,1.8143576,0.9311090951890905,1.0410415,1.041489132028946,175.76602,0.9704601196016899,3.0827453,0.9936407539439402,1.4767318,1.0531545246158427,21.079733,0.9365901758710256,35472.457,0.9887269245670612
268,2021-07-09,295.38193,0.9706388752098059,22.169933,0.907391402684004,18.151999,0.9500057360420012,1.7257195,0.9511462900147138,0.9708819,0.9326063370192255,170.36046,0.9692457051709994,2.902107,0.9414034302477081,1.3555461,0.9179365542206106,20.451094,0.970178037833781,33207.734,0.9361554515380763
267,2021-07-10,299.28473,1.01321272428547,22.454483,1.0128349508318315,18.445055,1.01614455796301,1.7661676,1.0234383977233843,1.0126843,1.0430561121800705,173.44318,1.01809527868145,3.0231056,1.0416933627877953,0.708981,0.5230224187875278,20.514248,1.0030880499595767,33708.93,1.0150927491770443
266,2021-07-11,300.02838,1.0024847575751694,21.976757,0.9787246938618003,18.037321,0.9778946714986754,1.730054,0.9795525634147065,0.9811391,0.9688499169978244,173.68353,1.0013857564189033,2.9124093,0.9633832506545588,0.76778936,1.082947723563819,20.302603,0.9896830242083455,33330.867,0.9887844852981094
265,2021-07-12,307.92325,1.0263137440531458,22.034231,1.0026152175227674,18.179996,1.007909988406815,1.7369488,1.0039853091290791,1.0389451,1.058917232021433,175.37695,1.0097500321417927,3.0756755,1.0560588101404564,0.81050754,1.0556378900588048,20.270233,0.9984056231607346,33768.727,1.0131367719897595
264,2021-07-13,275.30435,0.89406808352406,20.867256,0.9470380881456677,17.160206,0.9439059282521294,1.6308681,0.9389269850671477,1.0228267,0.9844858019928098,162.84564,0.928546425285649,3.0342195,0.9865213349067545,0.7939796,0.9796079133329222,18.70459,0.9227614699840894,33035.695,0.9782925782188947
263,2021-07-14,277.31403,1.007299848331492,19.76878,0.9473588669252919,16.847618,0.9817841347592215,1.5933006,0.9769647220397529,0.9917283,0.9695956314007056,163.88416,1.0063773276337027,2.9728975,0.9797898602919137,0.77933174,0.9815513396062066,17.782162,0.950684404202391,32213.389,0.9751085606039165
262,2021-07-15,279.775,1.0088743075855195,19.981888,1.0107800279025818,16.19299,0.9611441807381911,1.5456183,0.970073255479851,1.0363303,1.0449740115311823,162.98958,0.9945413882586333,3.1017578,1.043345019463335,0.80964375,1.0388948742162099,17.538706,0.9863089763775632,31611.275,0.9813085794853811
